,ApplicationApproved,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,Avg30DayGamblingSpend,Avg30DayCashWithdrawals,NumberOfDirectDebitsFailingLast30Days,CreditCardUsedForUtilities,Avg30DayBenefitsReceived
1348,1,0.864271457,37,0,0.042420256,3040.0,2,0,0,1,0,69.94048671641565,0.0,2,1,0.0
1349,1,0.9999999,57,1,0.215112321,5875.0,3,0,1,1,3,94.04705341803265,0.0,2,1,528.2651537058922
1350,1,0.012924325,43,1,0.362625139,8090.0,10,1,3,1,1,48.24152384657967,48.400046581607626,3,0,0.0
1351,0,0.057058914,63,1,0.124818578,6200.0,7,0,2,1,1,99.5468790469054,0.0,5,0,539.2238413298004
1352,0,1.623069936,52,4,0.012355979,69520.0,17,1,0,2,1,102.13926808256436,191.57044963025783,4,0,557.5439034065924
1353,0,0.9999999,24,1,3.0,,4,0,0,2,0,87.03415114292007,60.68398013462584,2,1,0.0
1354,1,0.541602433,56,2,0.28600708,5366.0,12,1,1,4,0,43.76739127492696,102.02690248885467,2,0,543.1496486060403
1355,0,0.006803611,79,2,0.003998401,2500.0,12,0,0,1,0,77.20909459277433,180.66983804298687,0,0,548.3169545286547
1356,1,0.110992749,30,0,0.04772697,7500.0,8,0,0,1,0,68.5383061068211,0.0,3,0,0.0
1357,1,0.062088463,58,1,0.308125795,5500.0,16,0,1,1,1,71.74084370664713,147.98280380419848,1,0,596.9594713303638
1358,1,0.9999999,51,2,0.138893055,6666.0,2,0,0,1,0,36.02757046603581,18.596819212629484,3,1,563.1869410602202
1359,0,0.500792393,47,2,3.0,,7,0,1,1,1,73.79676199378484,97.2350795346884,2,1,0.0
1360,1,0.01418156,50,0,0.320627803,13379.0,8,0,2,1,3,51.82985195059735,238.0340460626504,4,0,0.0
1361,1,0.0,30,0,3.0,,2,1,1,1,1,119.18330668946332,140.7313668422883,2,0,0.0
1362,1,0.2028843,40,2,3.0,,5,0,2,1,0,61.02932705700035,210.6400098432465,0,1,0.0
1363,0,0.9999999,34,0,0.544151949,3000.0,4,0,2,1,2,67.95391497957623,255.73062679864785,3,0,0.0
1364,0,0.9999999,52,4,0.247944339,7904.0,13,2,1,1,0,68.76281359955884,172.69115127817398,2,0,510.8751916272804
1365,1,0.490625469,58,2,0.344017094,6083.0,8,0,1,2,0,69.65631176272448,173.92417738472355,0,1,544.0270325807015
1366,1,0.468952189,32,0,0.878172589,4333.0,15,0,3,2,1,81.04666240362785,63.61510099196892,1,1,0.0
1367,1,0.548350978,52,0,0.327105797,18733.0,24,0,2,1,0,70.9497364109603,0.0,3,1,524.965671242629
1368,1,0.639593909,67,2,3.0,,7,0,0,2,0,54.52046958931594,131.0546476001569,1,0,518.0592351090233
1369,1,0.457648907,58,0,0.032229185,3350.0,3,0,0,1,0,102.7378299203222,69.41886958595259,1,0,550.4018074123347
1370,1,0.957228089,44,0,1.082799282,3900.0,5,6,1,1,3,62.85031200318884,19.47339587482936,2,0,0.0
1371,0,0.446650479,47,0,0.395894428,3750.0,4,1,1,2,1,75.50476514616848,0.0,2,1,0.0
1372,1,0.965006999,48,1,0.348482094,5500.0,5,0,2,2,1,42.2380509989976,15.719436374718434,0,1,0.0
1373,1,0.998875141,52,1,0.61397829,5250.0,4,2,2,1,1,73.20846302894532,42.093967363026174,4,1,528.9643712988957
1374,1,0.585138287,56,0,1.605011836,12250.0,12,0,2,3,0,75.89059040670043,0.0,0,0,541.3083054975197
1375,0,0.9999999,28,0,3.0,,1,1,0,1,0,73.69914747938608,128.68405906761723,3,1,0.0
1376,0,0.9999999,36,4,0.913675602,2200.0,10,1,1,7,1,66.55135738910845,65.17041231465639,0,1,0.0
1377,1,0.9999999,63,0,1.165680473,2365.0,4,1,1,1,0,101.98813476260013,0.0,2,1,529.1588040624691
1378,0,0.53122398,24,1,0.226988755,2400.0,4,4,0,1,0,89.83231740411654,80.93322074804263,3,0,0.0
1379,1,0.366290157,51,0,0.13793823,9583.0,8,0,0,1,2,67.04053995190426,0.0,3,1,533.8097283252702
1380,1,1.016868453,49,3,0.225262413,8478.0,10,1,0,3,3,64.66157489858425,0.0,3,1,0.0
1381,0,0.9999999,35,3,3.0,,5,0,1,3,2,70.58243994999407,0.0,4,1,0.0
1382,1,0.709163347,62,0,0.303262956,2083.0,3,0,0,1,0,107.1564336926293,0.0,1,1,570.5696088746236
1383,0,0.933491218,47,1,0.310504294,4540.0,6,0,1,2,3,124.6927461158822,84.64565155725509,4,0,0.0
1384,1,0.0,33,0,0.235031924,8300.0,9,0,1,1,2,57.066856204285806,28.87468762112268,4,0,0.0
1385,1,0.9999999,37,0,3.0,,2,2,0,1,0,65.04370299307614,0.0,2,1,0.0
1386,0,0.9999999,60,1,0.248418248,6005.0,1,6,0,4,0,78.412525217932,148.64973114444814,5,1,525.922701935922
1387,0,1.047203814,38,1,0.520732121,8850.0,9,4,1,2,5,64.40730228734573,0.0,4,1,0.0
1388,0,0.025567776,46,2,0.412325892,5240.0,4,2,1,1,0,67.70866830718002,27.48247296283314,4,1,0.0
1389,1,0.882235529,35,0,0.111271975,4834.0,3,0,0,2,0,71.75289913019381,13.970346735212829,3,1,0.0
1390,0,0.941547454,50,4,3.0,,8,0,0,2,0,84.08885403649064,121.69170103525468,1,1,0.0
1391,0,0.9999999,54,0,0.228402866,2372.0,2,0,0,1,0,66.06327553149573,0.0,4,0,536.6502191393961
1392,0,1.731397459,35,0,3.0,,2,0,0,3,3,70.7725598342685,12.926552632267402,2,1,0.0
1393,0,0.169100692,62,2,0.127023223,11367.0,6,1,1,4,0,81.11085739448743,118.22635589949864,1,1,528.2626577151995
1394,1,0.105788423,27,3,0.405952104,4300.0,8,2,0,1,2,91.155518253482,0.0,3,1,0.0
1395,1,0.9999999,30,1,0.25916056,1500.0,1,1,0,1,0,73.68376810041545,0.0,2,1,0.0
1396,0,0.9999999,50,0,0.081739667,3241.0,3,0,0,1,0,96.1755252898036,148.38948283472325,3,0,0.0
1397,1,0.95852074,44,0,0.437385461,4910.0,4,0,1,1,1,61.16143562257305,279.6806365323638,3,0,0.0
1398,0,0.90708209,50,7,1.07261247,3800.0,8,2,1,2,4,75.7944405548489,63.56183318416343,1,0,0.0
1399,0,0.9999999,41,0,0.233277791,4200.0,2,3,1,1,2,72.148287844637,0.0,2,0,0.0
1400,0,1.058188021,32,3,0.188689732,7196.0,7,2,0,2,4,64.27949647222354,0.0,3,0,0.0
1401,1,0.789977429,87,0,0.706337687,6200.0,9,0,2,1,1,71.32804509480474,31.450395860262635,3,1,565.947712695431
1402,1,0.280638235,52,0,0.480148529,3500.0,12,0,1,2,0,64.80629271231196,1.9944663097755464,4,1,513.4800047464785
1403,1,0.351736756,63,0,3.0,0.0,8,0,0,1,0,0.0,0.0,2,0,0.0
1404,1,0.419697538,56,2,0.48187953,4000.0,7,1,1,1,0,101.49323701444251,151.68321112443903,2,1,529.3144442086209
1405,0,0.9999999,39,1,3.0,,3,1,2,2,0,82.96265184956302,61.32525899705922,2,0,0.0
1406,1,1.095083357,53,5,0.536703799,3500.0,7,1,1,2,0,75.72297113646034,117.75172099799808,1,1,528.9731083574881
1407,1,0.9999999,42,0,0.399921814,2557.0,5,0,2,1,2,40.03097788882503,99.65578737659732,1,1,0.0
1408,1,0.9999999,29,1,0.098094967,3516.0,1,0,0,1,0,70.76014633182245,0.0,0,1,0.0
1409,0,0.9999999,29,4,0.990213523,2247.0,7,0,2,2,2,79.01854971394268,42.940506780048175,0,0,0.0
1410,1,0.129992074,68,0,0.236848369,4200.0,13,0,1,1,1,36.069803288619525,94.8390682812702,2,0,551.9552346258664
1411,0,0.822411371,61,2,3.0,,3,0,0,4,0,83.28800375099473,47.586862999102,4,1,534.6346176344666
1412,0,0.941515206,65,1,3.0,,11,5,2,4,0,69.15427797072331,0.0,2,0,514.1559138090826
1413,1,0.178719541,49,0,1.221837755,2600.0,7,0,1,1,0,55.51099591487395,48.33628972766936,2,1,0.0
1414,1,0.256814135,33,0,0.552795031,3058.0,5,0,0,1,0,63.26969164130368,152.88721042910504,3,0,0.0
1415,1,0.91692359,28,0,3.0,,5,1,0,1,0,60.41620613470678,87.88841387427479,0,0,0.0
1416,0,0.9999999,36,6,0.8007998,4000.0,3,1,2,1,1,106.31486348708889,267.3916107849483,1,1,0.0
1417,0,0.641294006,47,1,3.0,0.0,5,5,0,5,0,0.0,0.0,0,1,0.0
1418,1,1.158218126,39,0,0.257593233,2600.0,2,3,0,1,1,121.5644970589257,0.0,2,1,0.0
1419,0,0.9999999,54,3,3.0,,5,2,1,2,0,67.47721745511022,9.716075926356671,0,1,526.7098720447666
1420,0,0.021443236,52,2,3.0,,14,0,1,3,0,62.79307273776959,0.0,5,1,525.9411137849424
1421,0,0.9371909,49,4,0.429009465,7500.0,14,2,2,3,0,81.08524116527809,0.0,2,0,0.0
1422,1,1.140619793,66,1,3.0,,9,2,0,2,0,64.41639732106421,0.0,2,0,564.5575055351366
1423,1,0.001662362,43,0,0.515896821,5000.0,6,0,1,1,0,36.79801781294106,0.0,3,0,0.0
1424,1,0.974029347,57,3,0.236532811,4083.0,9,0,0,1,2,66.51121272116589,0.0,1,0,552.9702653752618
1425,0,0.057884232,40,0,0.293416108,6120.0,3,2,2,2,1,78.51920778711278,0.0,1,0,0.0
1426,1,0.048561952,42,3,0.551615671,3496.0,10,0,1,1,2,49.44518527698169,0.0,0,1,0.0
1427,1,0.869376874,44,0,3.0,,3,0,0,2,0,88.18419978013495,176.18431009228635,1,0,0.0
1428,0,0.98608998,27,0,0.221203916,4800.0,6,1,0,2,0,66.25882951582474,0.0,3,1,0.0
1429,1,0.9999999,44,1,0.10956924,3458.0,1,2,0,1,3,57.99859593919622,8.207240289347261,2,1,0.0
1430,1,0.607853998,75,0,3.0,,6,0,0,1,0,81.4024004644865,68.23405935219223,2,1,516.6568903926081
1431,1,0.940005084,47,1,0.27943761,7396.0,8,0,1,1,3,59.869068205178834,0.0,2,1,0.0
1432,0,0.861602667,43,4,0.695602756,14076.0,15,1,2,4,1,65.43496166431842,2.255073075081839,2,1,0.0
1433,1,0.782969886,61,0,1.1381697,3900.0,7,2,1,1,2,76.02555662980629,88.55534599520104,3,0,507.15471918882525
1434,1,0.48268786,30,0,0.264841895,8000.0,9,0,2,1,1,75.22527629617701,97.8494648149162,4,0,0.0
1435,0,0.54387264,49,3,0.662800163,4913.0,3,0,1,1,0,99.43509943812909,0.0,4,1,0.0
1436,1,0.552798812,42,0,0.269450064,5436.0,4,1,0,1,4,92.8988588555957,67.88101641357406,0,1,0.0
1437,0,0.906749556,56,4,0.078011953,3178.0,10,1,0,2,0,71.07767655343218,184.36693722053468,0,1,588.1998555395608
1438,0,0.571278275,30,1,0.067411084,2417.0,1,0,0,2,0,94.84836235979309,63.58917895815594,0,0,0.0
1439,1,1.165834166,47,2,3.0,,3,3,1,2,0,78.18055121069375,44.601571418806,0,0,0.0
1440,1,0.9999999,58,1,3.0,,4,0,1,1,0,48.8584550715395,23.892279778718773,2,1,566.1007776529142
1441,1,0.263736264,27,1,3.0,,5,2,0,1,0,113.304263266853,115.10486027818692,3,1,0.0
1442,1,0.22792558,35,0,0.501370747,6200.0,17,0,2,1,2,58.069979739441365,0.0,3,1,0.0
1443,0,0.96580171,46,0,0.179041048,20000.0,11,0,1,2,2,89.35738598678071,18.24933241192766,4,0,0.0
1444,1,0.132733592,51,0,0.270346675,13441.0,12,0,1,1,3,92.79047736692668,112.96336648999252,1,1,553.2540664624839
1445,1,0.056407389,64,0,0.368246052,4811.0,10,0,2,1,0,68.48412469335915,39.97731014650783,0,0,554.2695435186272
1446,1,0.9999999,59,0,0.00569886,3333.0,0,5,0,1,0,77.29172696832808,67.32580472880898,2,1,550.9169079592629
1447,1,0.955522239,55,1,3.0,,7,1,1,1,0,86.38143821097344,136.7704519153376,1,1,555.1920162448454
1448,1,0.836483932,30,3,0.238242192,8100.0,5,0,0,2,2,39.24930138075745,76.89876054599056,0,0,0.0
1449,1,0.166515599,41,0,3.0,1.0,3,0,1,1,0,0.3,0.1,1,0,0.0
1450,0,1.053209678,58,3,0.098159162,17654.0,9,2,0,4,0,98.3201647394128,74.8641844598456,3,1,547.7672729576957
1451,1,0.454698325,60,0,0.468066492,8000.0,10,0,2,1,0,67.02644166186047,158.3379490414044,4,0,547.045262837549
1452,1,1.033526947,47,4,0.874735729,3783.0,10,0,1,2,3,82.15659399634023,49.82283384571794,0,0,0.0
1453,1,0.868276697,41,4,1.222777579,2800.0,14,1,3,1,2,95.9251447122709,149.49906391790324,4,0,0.0
1454,1,0.9999999,45,2,0.667497663,3208.0,3,1,1,2,3,94.12481436371922,0.0,4,0,0.0
1455,0,0.647272448,60,3,0.940190723,10800.0,11,2,1,4,1,73.13728766857645,25.410937365002795,2,0,519.5702646923711
1456,0,0.044865664,31,2,0.209647495,4850.0,5,0,0,1,2,79.43049486877956,0.0,1,0,0.0
1457,0,0.944043998,37,4,0.14515457,12000.0,7,1,0,1,1,68.49887870580227,74.35533242492556,2,0,0.0
1458,1,1.134276792,55,1,0.632109431,4166.0,13,4,1,2,0,77.16087148381831,112.6275910966106,0,0,522.2319962616941
1459,0,0.0,53,2,0.377145372,6816.0,9,0,1,3,2,70.80702843116735,25.780597814163965,4,0,563.1088938382906
1460,1,0.037121017,63,1,3.0,,24,0,0,1,0,58.17642582905789,150.6896897029646,4,1,525.8383358564076
1461,1,0.180213038,72,1,0.441809291,4089.0,10,1,0,2,0,92.80172923584588,0.0,4,0,521.5166778684268
1462,1,0.451117108,44,2,0.751612419,6666.0,12,0,4,2,0,59.70394482816186,0.0,2,0,0.0
1463,0,0.836938738,40,5,0.149403641,4778.0,10,5,0,5,0,78.21445673246774,73.49486729894588,5,0,0.0
1464,1,0.001363589,57,0,0.425461009,4500.0,10,0,2,1,0,101.86724105754251,243.8332693829676,4,0,549.8923066964402
1465,1,0.0,49,1,3.0,,8,0,1,1,1,48.94804444004266,0.0,2,1,0.0
1466,1,0.202217366,62,1,0.225595346,5500.0,12,0,0,1,0,99.86864869123492,0.0,1,1,524.391885453231
1467,1,0.335329341,35,0,0.181491823,2506.0,2,0,0,1,1,111.40355259467088,34.43911755756576,0,1,0.0
1468,0,0.510575567,32,3,0.256619145,1963.0,3,0,0,2,2,82.49582647861956,96.90837777054796,4,1,0.0
1469,0,0.77952215,60,1,0.497838172,6475.0,11,1,4,1,0,96.33782269200918,40.49268189296178,2,1,530.1792946751387
1470,1,0.094684216,32,0,0.089413448,2795.0,4,0,0,1,0,67.58981160861265,0.0,0,0,0.0
1471,1,0.66669344,31,0,0.239985883,5666.0,7,0,0,2,0,82.49128184632232,70.56763719520595,3,1,0.0
1472,1,0.395546962,45,1,0.26789729,8450.0,16,0,1,1,1,97.63226921795224,39.64906129580835,2,1,0.0
1473,1,0.154085133,50,0,0.222271127,6815.0,7,0,2,1,4,99.84359153538291,240.09003668711773,1,1,0.0
1474,1,0.28147511,35,0,0.378012832,5766.0,4,1,1,1,0,99.34703736112064,0.0,4,1,0.0
1475,1,0.729341139,57,0,0.558529457,6500.0,15,0,1,1,1,46.2697765216305,24.340243135229144,1,1,547.906746695826
1476,0,0.803388716,57,2,0.546358536,18000.0,18,0,2,3,1,69.30488827731386,35.73126988060842,3,1,547.2308209760041
1477,0,0.019507131,63,0,0.102975496,3427.0,6,0,0,1,0,98.61969081538226,0.0,1,1,506.75022365967
1478,1,1.471760797,63,1,0.18251928,3500.0,4,0,0,2,0,88.64134404883399,6.09446439029265,1,1,534.2372455668053
1479,1,0.246491059,56,6,0.390268289,6000.0,6,1,2,1,0,74.32798580110733,180.140463424483,3,1,522.4672508461065
1480,1,0.707641196,37,4,0.334247515,5833.0,7,0,0,2,0,46.888025426132,140.8777785551741,2,1,0.0
1481,0,0.135728543,39,0,0.19026991,3000.0,3,2,0,2,2,66.04748869479226,147.9352441954897,2,0,0.0
1482,0,0.792801108,63,4,3.0,900.0,12,0,1,2,0,76.51556083765313,0.0,4,1,450.0
1483,0,0.9999999,32,1,0.538532533,4333.0,3,1,2,2,0,79.3406378943864,0.0,4,0,0.0
1484,1,0.2258764,50,0,3.0,,8,0,1,2,0,72.6578866851929,174.56696152741893,3,0,0.0
1485,1,0.395296292,62,3,0.195300783,6000.0,18,2,0,2,1,53.74361604216187,151.5857901630071,4,1,550.933437866022
1486,1,0.941097001,40,2,0.717195408,8100.0,8,0,2,3,2,68.20575869384653,0.0,2,0,0.0
1487,0,0.9999999,31,0,0.078854025,3664.0,4,2,0,1,2,74.7069456303927,60.003649924338106,4,1,0.0
1488,1,0.032570498,48,2,0.358771298,12500.0,21,0,2,1,0,70.35950194969975,79.3778394894448,3,0,0.0
1489,1,0.008286233,79,0,0.111968009,3500.0,6,0,0,2,0,71.0256009951292,112.21086048526703,0,1,536.0134025220425
1490,0,0.000869187,29,0,0.733422193,3000.0,5,3,1,2,2,102.37782838400412,89.28603194132376,0,0,0.0
1491,1,0.588021779,26,0,0.253212756,2100.0,4,0,0,1,0,50.365342303116485,0.0,1,0,0.0
1492,1,0.9999999,58,1,0.379528838,6154.0,5,0,1,3,2,64.48975460612743,94.57788978279694,4,1,560.6320106381274
1493,1,0.588801067,35,1,3.0,,8,0,0,2,0,41.71380260995129,59.94943296766393,4,0,0.0
1494,1,0.444837661,58,0,0.366545247,14000.0,9,0,2,1,4,66.50244775439705,59.97714081399898,2,0,538.5030371198679
1495,1,0.136791097,57,1,0.564292995,6866.0,17,0,3,1,3,58.99405469861048,0.0,2,1,556.9689103218562
1496,0,0.908366534,35,2,0.23431427,1800.0,3,1,0,1,0,79.47451958147772,99.59377679639738,0,1,0.0
1497,1,1.167341109,28,0,0.355881554,3680.0,3,2,0,1,1,112.90440733734376,325.0285247679119,4,0,0.0
1498,1,0.955856992,53,0,0.462140649,15200.0,20,0,2,1,1,36.86468582561221,95.40688431050614,0,0,526.5429068589915
1499,1,1.428571429,40,1,0.1641113,1760.0,6,0,0,1,1,108.44819605002996,0.0,4,0,0.0
1500,1,0.492287351,45,3,0.30830758,5500.0,8,2,1,2,1,68.87033014101313,58.205517362033085,2,1,0.0
1501,1,0.085250646,43,0,0.267497308,6500.0,10,0,2,1,0,61.68517612292994,0.0,2,1,0.0
1502,1,0.29754729,55,0,0.292233436,4557.0,15,0,1,1,1,84.09572434159753,178.99585494035534,4,1,519.0676328251838
1503,0,0.836081959,50,1,0.513249878,6150.0,7,4,2,1,1,67.79476421449009,87.82775666331838,4,1,0.0
1504,1,0.034048298,45,0,0.016332245,15000.0,4,0,0,1,4,99.02228003275248,0.0,3,0,0.0
1505,1,0.547887778,29,1,0.24651504,2725.0,5,0,0,1,0,72.16083203411347,70.3307713417944,3,0,0.0
1506,1,1.030344987,43,2,0.397313391,7220.0,8,0,1,1,2,48.86889360091168,0.0,3,0,0.0
1507,0,0.9999999,49,0,0.671610169,3775.0,3,0,1,1,1,79.19833641684119,47.89857365281623,5,0,0.0
1508,0,1.824351297,48,0,0.009639414,2800.0,5,2,0,4,0,69.02495914499367,0.0,4,1,0.0
1509,1,0.184396268,39,0,3.0,,10,0,2,4,2,74.2819677804534,142.80181152531964,3,1,0.0
1510,1,0.249169435,53,0,0.319661625,3900.0,5,2,3,1,0,52.16768828202521,0.0,3,1,543.742852536485
1511,1,0.0669203,27,0,0.154564825,6100.0,6,0,1,2,1,63.46899215756422,0.0,0,0,0.0
1512,0,1.20829476,45,1,0.153419843,7397.0,8,4,0,6,1,96.65990703425844,231.05529213116088,5,0,0.0
1513,0,0.9999999,56,1,0.428103602,3358.0,3,0,1,2,1,66.05119242596504,0.0,1,1,522.3916675551254
1514,0,0.128191394,58,1,0.389553178,4766.0,7,1,2,1,1,106.74372437043203,0.0,4,0,568.6429054248015
1515,1,0.16495876,56,4,0.201905701,6086.0,9,0,1,4,2,64.27356591221854,66.70980215285394,2,1,509.4882062673017
1516,1,0.938530735,48,4,1.314402544,2200.0,7,1,2,1,0,93.56886615744624,0.0,0,0,0.0
1517,1,0.992522389,27,0,1.100636943,784.0,5,0,0,1,0,92.88922888635996,78.4,4,0,0.0
1518,0,0.076988697,65,0,0.510332349,10500.0,19,0,3,1,0,78.61882914194074,0.0,0,1,532.7513258479357
1519,1,0.645412131,26,0,0.389305347,2000.0,3,0,0,1,0,55.79577023050509,0.0,4,0,0.0
1520,1,0.004543249,49,0,0.938067445,3083.0,12,0,2,1,1,41.53895105781599,243.03034511293475,1,1,0.0
1521,1,0.164515597,55,1,0.064498704,9255.0,8,0,0,1,0,76.78526219191721,87.63474946177479,1,0,504.2340440205837
1522,1,0.805219478,59,1,0.814082553,5765.0,16,0,1,1,0,76.30099419042739,113.623034246135,0,1,578.3248778253876
1523,1,0.9999999,47,0,0.108815197,6000.0,7,0,0,1,0,46.26165209521076,0.0,3,0,0.0
1524,1,0.467337292,54,4,0.355569442,6400.0,5,0,1,3,1,55.05558196015119,46.21550091132818,0,1,530.3772366530402
1525,1,0.922349816,41,0,0.595168067,4759.0,7,0,2,1,2,79.03690981903449,0.0,0,1,0.0
1526,0,0.538073669,53,0,0.406379681,20000.0,9,0,1,1,1,89.02152078981213,50.69871520330378,0,0,551.1207789344118
1527,1,0.9999999,54,1,0.070584671,3300.0,3,2,0,1,0,108.2547291213343,176.5142551493999,3,1,528.425607851072
1528,1,0.038278962,50,0,3.0,,2,0,0,1,0,74.77447861208165,105.75006395439227,3,1,0.0
1529,1,0.343663035,44,0,0.131644726,6000.0,8,0,0,3,2,92.31481222653152,143.5406855128472,3,1,0.0
1530,0,0.91538974,31,0,0.193083101,6100.0,4,1,0,1,2,79.94110581249781,278.94703619524046,0,0,0.0
1531,0,0.9999999,31,2,0.203490847,2348.0,2,1,0,2,1,95.9994971346155,0.0,4,1,0.0
1532,0,1.057542768,27,0,3.0,,2,0,0,1,0,64.04748916756665,0.0,3,0,0.0
1533,0,0.920159681,37,4,0.52690167,6467.0,6,1,2,2,4,65.19773278115903,8.727945677282086,3,1,0.0
1534,0,0.03851144,43,1,0.070933196,31000.0,9,0,1,1,1,62.30229209686778,17.797453361727662,0,0,0.0
1535,1,0.160405656,41,0,0.296436633,12403.0,6,0,1,1,3,96.24946296375556,90.21716700899924,3,1,0.0
1536,1,0.83568536,64,9,3.0,,22,0,2,2,0,64.18689537889004,0.0,2,1,556.8678232254215
1537,1,1.034987504,36,4,0.715642179,2000.0,9,0,2,1,2,48.91865580309019,0.0,0,1,0.0
1538,0,1.108420351,48,0,0.16522041,2880.0,4,2,0,2,2,71.63526750014083,0.0,5,0,0.0
1539,0,1.068490002,56,1,0.275668537,3028.0,6,0,0,1,0,75.28100092271926,0.0,2,0,528.0980941288976
1540,1,0.9999999,47,0,3.0,,1,0,1,1,0,73.0382485948627,0.0,1,1,0.0
1541,0,0.387331563,54,0,0.71152547,7400.0,11,0,2,1,1,79.1193111868106,204.90010401482127,1,0,548.7566228221532
1542,0,0.937091568,44,2,0.45098358,6150.0,11,0,1,1,3,73.151942595224,33.5376488365879,5,1,0.0
1543,1,0.631340043,31,0,3.0,,6,0,1,1,3,69.00770955771289,0.0,3,1,0.0
1544,0,0.9334045,33,2,1.010711735,4200.0,13,6,2,2,1,101.24786635981042,0.0,2,0,0.0
1545,1,1.020766949,50,1,0.188934889,5313.0,4,0,0,1,0,71.79979778552132,0.0,2,1,0.0
1546,0,0.9999999,28,2,0.186504217,3200.0,5,1,0,1,0,80.69524989036526,38.9458092707266,3,1,0.0
1547,1,0.042366563,64,0,3.0,,10,0,1,1,0,112.4546605004472,0.0,0,0,540.4553945702361
1548,1,0.9999999,61,0,0.163076084,3666.0,6,1,2,1,0,105.78634054979922,99.08483946455398,4,0,537.8863512751425
1549,1,0.097960816,24,0,0.131103422,2600.0,7,0,0,1,0,78.08088494685805,0.0,3,0,0.0
1550,1,0.976179974,57,0,0.588878475,3200.0,4,0,1,1,3,68.29322311681074,160.69037564186516,2,1,552.6310719227624
1551,1,0.46200371,66,0,0.078643643,11176.0,14,0,0,1,0,90.65322333053165,71.24594863245258,4,0,522.3609738693153
1552,1,0.410418396,41,0,0.28575143,3845.0,5,0,0,1,0,73.47103160446508,0.0,3,0,0.0
1553,1,0.9999999,43,1,3.0,,5,0,1,3,0,79.84061953290984,0.0,2,0,0.0
1554,1,0.660984098,40,2,3.0,,13,3,1,2,2,97.61629211612691,139.47763068535463,1,1,0.0
1555,1,0.61430378,47,0,3.0,,7,0,0,1,0,90.09488729982996,62.39382265675869,2,1,0.0
1556,1,0.509542563,42,1,0.693628465,4833.0,7,0,2,2,3,47.03690476314431,51.58920646243322,0,0,0.0
1557,1,0.305389222,60,0,0.367166474,2600.0,5,0,1,1,1,51.11501189708056,11.138186008647892,3,1,522.117655156241
1558,0,0.9999999,64,1,3.0,,10,1,1,1,0,69.90597649565292,138.25667058433282,1,0,516.1585365070371
1559,1,0.9999999,28,0,0.379666402,1258.0,4,0,0,1,0,77.26729904404594,0.0,4,0,0.0
1560,0,0.964467005,49,0,0.315124724,6333.0,3,0,2,1,2,88.17512125530948,121.05474626567585,3,1,0.0
1561,0,0.003454336,57,1,3.0,,6,0,2,1,2,91.39347537460694,11.077861480186336,0,1,561.6179640386891
1562,0,0.9999999,42,2,0.557238639,4026.0,5,1,1,2,2,64.57974564019499,0.0,3,0,0.0
1563,1,0.169094544,50,1,0.004854369,3501.0,3,0,0,1,0,64.25111309152456,0.0,4,0,0.0
1564,0,1.563020544,61,3,0.219760831,5100.0,7,3,0,4,0,72.74917958416373,140.50194124769357,4,0,528.7758541922258
1565,1,1.144427786,44,0,0.426044604,3900.0,8,2,1,2,1,70.75645206518152,67.00205929972508,0,0,0.0
1566,1,0.9999999,55,0,0.17950564,12500.0,5,0,1,1,0,108.40945768049372,0.0,4,1,560.7836150227431
1567,0,0.9999999,53,0,0.250128403,7787.0,1,0,1,1,1,83.92563969811212,0.0,2,0,557.684652353281
1568,0,0.953967923,32,1,0.091396477,3916.0,7,3,0,1,0,76.34894689249455,0.0,3,0,0.0
1569,1,0.128798279,59,1,1.254631454,2536.0,17,0,2,1,0,62.54793367207755,95.02387539691055,1,1,562.3947463239402
1570,1,0.176622458,67,1,0.437721095,5370.0,15,0,2,1,0,70.4014626352233,109.07621070202,3,0,524.5941367712272
1571,1,0.841413978,46,1,0.481799719,6400.0,11,0,2,1,2,69.83703689351442,0.0,3,1,0.0
1572,1,0.524679692,61,0,0.561421929,6666.0,14,0,1,1,2,56.82881126617682,197.04251170851327,4,0,502.0536999381288
1573,1,0.337371975,38,0,0.197548782,6200.0,8,0,1,1,3,108.51761904985942,169.33510597567255,4,0,0.0
1574,1,0.9999999,33,3,0.952245863,2114.0,7,2,2,1,0,48.58023084703011,153.47641368677603,1,1,0.0
1575,1,0.822798178,54,0,0.943071369,3600.0,20,3,2,1,1,46.75938819811645,112.90601098899133,4,0,562.1724785077574
1576,1,0.223607106,53,3,0.610555778,2500.0,9,1,1,1,1,62.81103686195487,156.47630598386715,4,0,523.4627068958678
1577,0,0.9999999,34,0,0.473129798,5600.0,6,3,2,3,5,70.5580513292816,19.048440398396405,2,0,0.0
1578,1,0.295237614,34,0,0.366244946,7666.0,9,0,1,1,2,45.37832317070848,15.137778414116106,4,0,0.0
1579,0,1.084704785,54,0,3.0,,4,5,0,1,1,77.7867672022148,58.98943534823669,2,0,568.2402567469866
1580,1,0.044502901,47,0,0.005241536,7058.0,4,0,0,2,1,62.81731926720354,0.0,2,1,0.0
1581,0,0.945091514,63,0,0.572636434,1300.0,4,1,0,1,0,62.81414005949462,113.101046840226,1,1,557.5510028845704
